Date,time,Location,Sales in Rs/T,Sales volume in Tonnes,Price/ kg,Climate,Customer ID,Diameter,Length,Grade,Current stock,Re-order,Lead time,Production time,units produced,Production cost
27-03-2003,11:31 AM,Hyderabad,597793.25,9.88,63.16,Sunny,332352C2,20.73,16.15,Fe-500D,8668.51,866.09,7.45,4,,19874.7
26-03-2003,11:04 AM,Bengaluru,586787.69,9.71,62.54,Sunny,BA2B2557,21.86,15.56,Fe-500D,7572.76,911.19,8.08,3.88,11179.25,21117.32
25-03-2003,9:50 AM,Pune,542779.88,6.95,63.14,Rainy,4D2AE84F,15.29,9.8,Fe-600D,7556.86,1139.99,6.55,5.06,10225.69,19964.94
24-03-2003,9:50 AM,Pune,484282.81,6.42,61.63,Rainy,4D2AE84F,13.88,6.89,Fe-600D,6113.73,983.19,5.13,5.89,9842.44,20750.27
23-03-2003,9:12 AM,Pune,452060.94,6.3,59.28,Rainy,4D2AE84F,12.9,7.83,Fe-600D,6742.63,931.16,,6.12,10227.46,19718.78
22-03-2003,9:59 AM,Pune,457000.34,6.6,60.47,Rainy,6C866A0D,13.59,11.08,Fe-550D,8729.55,914.94,7.34,4.38,12911.55,18705.59
21-03-2003,10:37 AM,Pune,478493.91,7.18,63.11,Winter,5C47F868,11.91,11.08,Fe-500D,8095.25,788.05,8.28,4.13,13319.49,16716.48
20-03-2003,1:41 PM,Pune,492261.03,6.96,59.84,Winter,408389BA,11.38,9.56,Fe-600D,8226.14,737.15,9.29,4.68,11505.84,18313.2
19-03-2003,1:16 PM,Pune,534312.19,7.75,61.16,Winter,0762E4CB,11.5,11.65,Fe-500,8230.22,720.13,8.44,4.17,10695.83,19244.76
18-03-2003,11:04 AM,Hyderabad,540009.94,9.08,62.79,Rainy,AEB1F8D5,16.97,15.8,Fe-550D,8246.3,816.92,11.72,3.83,12548.05,18896.3
17-03-2003,2:23 PM,Hyderabad,523025.75,8.79,62.84,Winter,76CDE617,19.29,11.81,Fe-550D,6757.24,820.92,7.51,4.48,12451.55,19421.42
16-03-2003,4:03 PM,Bengaluru,556805.31,9.64,63.21,Rainy,84366AD4,20.41,20.49,Fe-550D,7745.06,1087.35,8.95,4.35,10445.36,20037.94
15-03-2003,9:50 AM,Pune,434974.31,6.27,56.55,Rainy,4D2AE84F,12.64,10.31,Fe-500,7905.93,982.4,10.07,3.71,10069.63,21339.51
14-03-2003,9:50 AM,Delhi,446195.16,6.47,59.26,Rainy,4D2AE84F,11.77,10.95,Fe-500,8752.57,888.09,10.52,2.86,10627.6,19728.01
13-03-2003,9:18 AM,Pune,432939.81,6.25,58.96,Rainy,4D2AE84F,11.82,15.1,Fe-500,9361.79,988.84,10.64,2.68,10716.4,19521.78
12-03-2003,9:18 AM,Pune,433143.16,6.25,61.26,Rainy,4D2AE84F,12.83,15.96,Fe-500,6712.76,,11.37,2.67,11627.04,19770.75
11-03-2003,9:18 AM,,426158.16,6.13,61.86,Rainy,4D2AE84F,14.29,21.16,Fe-500,7501.51,,12.27,3.46,,20671.47
10-03-2003,10:30 AM,Pune,431772.44,6.14,58.25,Winter,D79A69E1,12.56,13.68,Fe-500,7184.15,1024.35,11.86,,10084.66,21039.87
09-03-2003,10:19 AM,Pune,466837.69,6.43,60.77,Winter,D335CD9E,11.78,12.44,Fe-600,6805.65,891.79,8.09,3.61,8861.93,20621.48
08-03-2003,4:03 PM,Pune,490795.59,7.01,63.37,Rainy,D335CD9E,12.81,12.41,Fe-500,8474.44,1123.35,8.52,4.61,9066.22,20059.06
07-03-2003,3:13 PM,Pune,509562.56,7.93,59.88,Rainy,D335CD9E,14.64,16.9,Fe-500,8583.25,,8.19,,9459.3,21005.34
06-03-2003,4:03 PM,Bengaluru,571923.81,9.31,63.51,Rainy,D335CD9E,20.02,17.94,Fe-550D,7024.33,936.29,7.07,4.59,9559.21,21863.46
05-03-2003,3:21 PM,Pune,590528.94,7.14,62.78,Rainy,4D2AE84F,12.59,5.4,Fe-600,7003.09,,4.31,5.27,9160.52,22311.27
04-03-2003,3:21 PM,Pune,582956.38,7.42,61.56,Rainy,4D2AE84F,11.4,11.08,Fe-500,7573.55,796.26,9.39,4.51,9911.49,20616.05
03-03-2003,3:21 PM,Pune,655087.75,8.72,64.22,Rainy,547279CF,12.31,9.12,Fe-600,9668.94,780.62,6.82,4.42,10359.78,19285.53
02-03-2003,10:07 AM,Hyderabad,656431.63,9.55,66.62,Rainy,547279CF,12.18,13.46,Fe-600,9629.97,812.33,4.86,4.44,10358.26,19817.06
01-03-2003,11:10 AM,Pune,573235.75,7.73,65.71,Winter,547279CF,12.61,7.22,Fe-600,9172,761.81,2.24,4.6,11619.21,21596.19
28-02-2003,2:44 PM,Pune,498160.38,6.92,63.9,Winter,8E240293,11.05,5.76,Fe-600,6568.34,641.42,2.25,5.01,12499.54,21410.95
27-02-2003,12:37 PM,Pune,467463.19,6.91,62.05,Winter,BFC83E5D,12.26,8.65,Fe-600,6624.31,750.79,4.06,4.59,13006.07,20503.62
26-02-2003,12:37 PM,Pune,465150.97,7.33,63.04,Winter,8D8E2A0A,12.65,17.2,Fe-550D,7723.11,1100.91,7.41,5.4,11992.19,19050.15
25-02-2003,12:37 PM,Pune,486157.84,7.65,66.29,Winter,D335CD9E,15.65,18.1,Fe-600D,7404.7,1172.81,8.44,5.71,11361.42,18483.56
24-02-2003,5:25 PM,Pune,511514.63,8.07,62.72,Winter,8D8E2A0A,19.33,18.47,Fe-550D,7666.19,,8.18,4.88,9911.95,20037.18
23-02-2003,9:18 AM,Pune,416754.03,5.9,55.74,Winter,6C866A0D,12.47,12.03,Fe-500,7669.61,1026.13,10.29,4.02,11054.97,20828.46
22-02-2003,3:13 PM,Pune,416705.19,5.89,56.68,Winter,6C866A0D,12.18,12.4,Fe-500,8087.46,1067.71,10.11,3.59,11497.58,20295.36
21-02-2003,12:37 PM,Pune,417081.09,5.91,56.84,Winter,6C866A0D,12.06,13.18,Fe-550D,8544.99,1022.68,10.21,3.36,11524.09,19673.07
20-02-2003,12:37 PM,Pune,417133.22,5.9,57.85,Winter,6C866A0D,11.55,12.58,Fe-550D,8616.79,1008.61,9.02,2.92,11634.83,19983.59
19-02-2003,12:37 PM,Pune,418939.53,5.92,57.9,Winter,6C866A0D,10.28,11.98,Fe-550D,9058.44,989.18,6.86,3.18,9919.79,20401.13
18-02-2003,12:37 PM,Pune,419442.72,5.95,58.33,Winter,6C866A0D,11.61,16.28,Fe-550D,9411.39,1177.27,,3.52,10493.55,20842.36
17-02-2003,12:37 PM,Pune,420292.06,6.01,59.85,Winter,C1D315F8,12.44,15.39,Fe-500,8029.87,1235.53,10.01,5.44,9434.38,20965.95
16-02-2003,12:37 PM,Pune,427352.88,6.37,62.44,Winter,C1D315F8,15.97,21.08,Fe-500,7958.18,1331.48,11.5,5.5,10760.51,21066.48
15-02-2003,4:03 PM,Pune,478372.91,7.13,58.41,Winter,D79A69E1,16.65,18.38,Fe-500,7452.03,947.46,10.53,4.77,9768.75,21364.18
14-02-2003,3:45 PM,Kolkata,514006,8.92,59.34,Winter,0CD22754,17.35,20.19,Fe-550,9698.03,1087.34,10.32,4.02,11890.26,19539.65
13-02-2003,2:44 PM,Pune,437650.59,6.14,63.72,Winter,33DE7E4D,16.26,8.44,Fe-550,8209.36,931.64,3.68,5.12,13113.17,23102.71
12-02-2003,2:44 PM,Pune,428826.41,6.04,60.88,Winter,60C1B95B,15.47,9.38,Fe-550,7696.2,996.13,4.92,5.09,11829.09,23147.15
11-02-2003,2:44 PM,Pune,426467.31,6.03,65.52,Winter,9552E58A,17.18,13.97,Fe-550D,8785.39,1190.95,6.65,5.16,12099.46,23186.79
10-02-2003,2:44 PM,Kolkata,440724.31,6.22,68.97,Winter,9552E58A,16.46,14.06,Fe-550D,8766.58,1149.42,5.3,5.1,13273.43,22796.79
09-02-2003,2:44 PM,Kolkata,436836.53,6.19,68.9,Winter,60C1B95B,15.09,13.79,Fe-550,10800.36,1247.27,5.54,,14098.63,22646.19
08-02-2003,2:44 PM,Kolkata,449050.28,6.35,67.07,Winter,33DE7E4D,12.04,11.6,Fe-500D,10383.34,1116.38,,5.08,13209.4,21796.43
07-02-2003,5:25 PM,Pune,441211.5,6.33,66.25,Winter,3744AB46,12.81,26.4,Fe-550D,9993.46,1303.08,10.55,4.3,12197.27,19998.3
06-02-2003,5:25 PM,Kolkata,472160.28,7.46,63.5,Winter,0CD22754,13.5,27.74,Fe-550,10983.99,1354.46,11,3.15,11379.88,18385.07
05-02-2003,12:37 PM,Pune,487063.72,7.89,63.67,Winter,C1D315F8,15.37,25.23,Fe-550,10443.59,1285.48,9.92,3.31,12555.81,18170.31
04-02-2003,5:51 PM,Pune,522532,8.53,62.39,Winter,FD81DFE8,16.55,22.63,Fe-550D,7755.82,1231.62,8.3,4.46,9949.84,19156.73
03-02-2003,12:25 PM,Kolkata,459054.72,6.78,59.4,Winter,A7658687,21.38,21.43,Fe-500D,9672.1,942.16,6.09,3.23,8633.66,18150.32
02-02-2003,12:25 PM,Kolkata,477169.38,7.74,58.46,Winter,A7658687,19.66,20.43,Fe-415,9094.22,1001.16,6.11,3.88,8137.06,18058.03
01-02-2003,12:25 PM,Kolkata,515570.53,7.75,62.14,Winter,A7658687,17.37,18.35,Fe-500D,10756.25,936.82,4.74,4.41,10801.43,17843.95
31-01-2003,12:25 PM,Kolkata,526365.13,8.56,62.78,Winter,A7658687,18.92,22.73,Fe-415,10297.72,1275.88,5.28,4.59,10212.02,18386.24
30-01-2003,4:58 PM,Kolkata,532439.25,8.15,58.32,Winter,A7658687,16.36,24.2,Fe-415,9977.18,1270.74,8.57,4.42,8235.99,20496.82
29-01-2003,11:16 AM,Bengaluru,588075.25,10.27,58.54,Winter,A7658687,18.6,20.17,Fe-415,12178.99,1146.66,7.79,,10440.56,20383.94
28-01-2003,12:25 PM,Bengaluru,535438.13,9.02,59.21,Winter,A7658687,18.27,20.4,Fe-500D,10605.3,1245.72,,5.45,9525.7,20815.36
27-01-2003,4:32 PM,Kolkata,553029.88,8.47,62.06,Winter,A35B3847,16.22,20.24,Fe-500,8751.35,1156.57,7.85,5.03,9499.68,20933.39
26-01-2003,4:32 PM,Kolkata,558762.69,9.54,62.94,Winter,D376FBA1,17.08,21.5,Fe-550D,10414.52,1178.03,7.88,4.25,,20240.69
25-01-2003,5:51 PM,Pune,522999.25,9.13,59.7,Winter,AA668217,15.69,18.58,Fe-500,8049.15,1154.5,8.16,5.07,8461.69,19893.4
24-01-2003,2:44 PM,Delhi,436054.09,6.23,63.6,Winter,7714AEDF,24.67,12.38,Fe-550D,7296.48,1120.11,10.85,4.75,11898.2,21275.08
23-01-2003,9:41 AM,Delhi,432120.19,6.21,68.61,Winter,9712B551,25.31,22.32,Fe-550D,8748.19,1381.14,10.08,4.13,12469.99,20986.08
22-01-2003,9:41 AM,Delhi,431289.94,6.11,66.9,Winter,9712B551,20.27,17.71,Fe-550,9298.33,1275.56,10.58,4.21,13468.27,20243.14
21-01-2003,2:44 PM,Pune,444684.84,6.34,63.59,Winter,B0B61DA7,16.31,8.68,Fe-550,9168.88,967.03,5.45,4.33,,18729.29
20-01-2003,2:44 PM,,440917.84,6.2,63.18,Winter,9747E5AC,17.94,7.07,Fe-500D,8038.96,957.16,4.71,5.18,13604.49,20268.43
19-01-2003,4:32 PM,Pune,435354.56,6.47,63.46,Winter,90963879,15.26,10.26,Fe-500D,7820.74,1101,5.14,5.26,13839.92,17779.67
18-01-2003,4:32 PM,Pune,444817.19,6.41,59.05,Winter,3B828D2E,17.7,7.11,Fe-500D,6832.07,1018.03,5.38,6.28,12266.03,20202.52
17-01-2003,9:59 AM,Pune,463193.75,7.35,60.63,Winter,430F8DEE,18.16,14.82,Fe-550D,7126.67,1136.51,5.26,5.25,11377.62,18748.15
16-01-2003,12:37 PM,Kolkata,483526.78,8.54,59.38,Winter,9E991338,17.29,23.36,Fe-500,9811.24,1306.28,10.14,4.56,10631.79,19038.95
15-01-2003,9:12 AM,Pune,518182.19,9.09,64.1,Winter,B7F846A1,20.36,21.83,Fe-550D,9021.22,1249.07,8.04,4.84,11547.44,19461.55
14-01-2003,10:26 AM,Delhi,683622.88,12.37,59.61,Rainy,547279CF,12.52,6.82,Fe-600,11644.17,694.99,3.86,4.21,13003.49,21298.07
13-01-2003,10:26 AM,Delhi,677254.63,12.05,65.04,Rainy,547279CF,14.66,7.66,Fe-600,9427.67,614.23,4.31,4.15,13836.04,19264.87
12-01-2003,10:26 AM,Hyderabad,622391.81,10.23,63.16,Rainy,547279CF,15.82,6.54,Fe-600,8150.81,605.81,4.8,4.37,14035.67,22037.66
11-01-2003,12:19 PM,Hyderabad,609065.75,10.29,66.89,Rainy,547279CF,17.99,8.24,Fe-600,7500.97,670.93,3.63,4.17,13826.26,20563.79
10-01-2003,9:44 AM,Delhi,518821.06,8.13,66.08,Winter,4D2AE84F,17.01,8.21,Fe-600,6282.77,697.93,3.13,3.62,13428.46,21067.68
09-01-2003,9:37 AM,Delhi,465267.16,7.02,66.14,Winter,4D2AE84F,18.13,12.46,Fe-600D,7949.08,1035.03,6.53,3.48,13931.91,21898.04
08-01-2003,9:18 AM,Delhi,542207.5,7.95,63.36,Rainy,4D2AE84F,15.48,19.07,Fe-600,9264.3,,9.08,2.82,11659.71,21013.77
07-01-2003,3:13 PM,Pune,483520.28,7.06,64.62,Rainy,D335CD9E,18.02,19.79,Fe-550,10469.11,1107.49,10.44,2.66,12415.34,21102.63
06-01-2003,4:03 PM,Pune,479653.91,7.19,63.61,Winter,B7F846A1,20.85,14.56,Fe-550,9138.58,1135.87,8.91,3.49,11327.74,21385.73
05-01-2003,11:43 AM,Pune,504391.47,8.5,62.76,Winter,BCE51F21,21.24,17.04,Fe-550D,7486.5,1031.05,9.6,,11664.5,21001.58
04-01-2003,2:44 PM,Delhi,441112.25,6.27,63.78,Winter,5A971BDF,26.7,18.5,Fe-550,10545.07,1175.82,4.83,2.84,12422.65,21877.32
03-01-2003,1:22 PM,Delhi,456599.75,6.42,64.76,Winter,5A8F36C3,26.05,18.95,Fe-550,10891.35,1173.99,4.86,,10329.35,23394.39
02-01-2003,11:20 AM,Delhi,481175.88,6.65,60.7,Winter,5A8F36C3,24.58,15.96,Fe-550,10939.86,968.66,7.23,2.55,10055.59,23837.59
01-01-2003,1:49 PM,,501661.69,6.74,64.31,Winter,5A8F36C3,22,19.04,Fe-550,10653.03,1059.06,7.68,2.44,10082.32,23565.84
31-12-2002,12:13 PM,Delhi,567088.06,7.64,67.71,Winter,A635ED8C,20.78,26.61,Fe-550D,11123.46,1338.26,8.86,2.99,8066.84,23339.25
30-12-2002,11:32 AM,Pune,497907.78,6.63,66.34,Winter,23EA71C4,16.49,22.03,Fe-600,9685.72,1295.69,8.71,3.02,7885.64,23408.27
29-12-2002,11:51 AM,Pune,483587.38,6.81,64.81,Winter,A2B1BC18,16.77,20.46,Fe-500,8052.09,1289.71,8.33,4.44,7591.7,22056.56
28-12-2002,9:30 AM,,478412.56,6.98,64.07,Winter,D865962C,17.68,22.99,Fe-550,8907.51,1157.37,10.84,3.22,9470.05,20771.36
27-12-2002,11:23 AM,Delhi,554931,8.89,64.25,Winter,4199DA14,19.84,19.54,Fe-550,9272.07,1039.19,9.13,4.23,10376.92,19827.1
26-12-2002,2:16 PM,Bengaluru,538998.38,9.22,64.86,Rainy,9F22866D,20.43,23,Fe-550,10065.91,1183.11,9.28,3.71,12106.53,19621.95
25-12-2002,2:22 PM,Pune,466267.34,6.37,56.01,Rainy,DE595AA7,10.58,7.2,Fe-500,8775.99,903.03,7.64,3.51,10369.99,20432.94
24-12-2002,3:21 PM,Pune,488373.75,6.64,63.05,Rainy,4D2AE84F,12.72,7.82,Fe-600,6817.27,944.31,5.65,4.76,11737.4,21688.7
23-12-2002,5:05 PM,Pune,487070.06,6.43,62.13,Rainy,D79A69E1,11.96,11.99,Fe-500,8199.82,952.01,8.58,4.11,9903.5,21810.02
22-12-2002,12:37 PM,Pune,473937.28,6.46,64.08,Winter,D335CD9E,13.67,19.51,Fe-500,6452.3,,9.41,,8577.23,21543.49
21-12-2002,9:59 AM,,506800.31,7.9,64.09,Winter,D335CD9E,16.92,21.53,Fe-550D,6276.52,1189.42,8.85,4.39,9902.16,20699.46
20-12-2002,3:45 PM,Pune,588866.38,9.7,65.23,Rainy,B387F82E,15.23,21.25,Fe-500,7200.56,981.42,8.38,4.92,9971.73,18484.16
19-12-2002,4:38 PM,Pune,548446.75,9.13,64.93,Winter,AEB1F8D5,15.86,20.54,Fe-550,8327.96,931.15,9.2,3.33,11347.88,18937.93
18-12-2002,4:38 PM,Hyderabad,600522.38,10.33,63.53,Sunny,C7392C4C,17.83,14.95,Fe-550D,7573.46,830.07,4.87,4.27,11559.45,18697.27
17-12-2002,11:14 AM,Delhi,620424.13,10.68,64.54,Sunny,AEB1F8D5,20.65,20.62,Fe-550D,9082.15,1041.21,4.93,3.35,10721.44,20576.29
16-12-2002,3:13 PM,Pune,545825.94,8.91,62.69,Rainy,BCE51F21,21.23,19.23,Fe-550,9316.54,1053.36,8.22,3.49,11685.09,20122.38
15-12-2002,9:50 AM,Pune,421151.66,6.06,55.47,Rainy,6C866A0D,15.02,18.01,Fe-500,9776.48,1263.93,11.02,4.02,9598.57,20215.85
14-12-2002,9:50 AM,Pune,425537.38,6.13,56.99,Rainy,6C866A0D,14.9,15.26,Fe-500,10131.34,1142.98,11.08,3.02,10481.45,19663.15
13-12-2002,9:50 AM,Pune,420683.44,6.06,59.43,Rainy,6C866A0D,15.38,19.41,Fe-500,8058.66,1174.04,12.18,3.94,10560.61,20290.44
12-12-2002,12:49 PM,Pune,421482.06,6.05,61.46,Rainy,4D2AE84F,13.7,23.54,Fe-600D,8312.63,1301.12,10.74,4.67,9618.39,19519.85
11-12-2002,9:24 AM,Pune,427850.59,6.1,63.88,Rainy,4D2AE84F,14.76,25.46,Fe-500,8050.85,1347.43,9.88,4.97,8328.92,21135.89
10-12-2002,10:30 AM,Pune,434959.63,6.37,64.75,Rainy,D335CD9E,14.47,23.63,Fe-500,7754.35,1325.5,10.25,5.28,8192.43,20858.97
09-12-2002,4:03 PM,Pune,499481,7.21,66.51,Rainy,D335CD9E,15.96,20.91,Fe-600D,8207.75,1243.38,10.17,4.94,8918.46,20906.44
08-12-2002,3:13 PM,Pune,498193.59,7.35,64.25,Winter,D335CD9E,18.3,24.4,Fe-550D,7167.47,1298.39,8.29,4.88,9452,22212.58
07-12-2002,5:51 PM,Kolkata,527480,8.78,60.83,Winter,E3176FC9,15.04,20.45,Fe-500,9203.45,1016.16,10.25,3.75,9956.24,19640.77
06-12-2002,5:43 PM,Kolkata,546163.38,10.03,59.28,Winter,67664CF2,16.63,18.44,Fe-500D,9020.71,985.36,8.26,3.9,11111.76,19575.68
05-12-2002,3:38 PM,Delhi,640989.75,11.19,64.14,Sunny,B12B40EE,18.48,11.31,Fe-415,11079.04,894.64,3.32,5.2,14015.14,20755.26
04-12-2002,11:06 AM,Delhi,620535.75,10.33,64.34,Rainy,1F78E014,18.89,15.52,Fe-550D,9834.54,927.13,2.88,4.05,13894.86,19362.64
03-12-2002,9:44 AM,Delhi,585903.19,10.44,63.43,Rainy,37136AD1,18.17,21.42,Fe-600,9372.56,1021.94,4.45,3.79,,18327.02
02-12-2002,10:59 AM,Delhi,568536.13,9.17,64.86,Rainy,9B110E44,17.25,29.2,Fe-550D,10406.79,1274.23,7.74,3.9,11977.44,18393
01-12-2002,9:31 AM,Delhi,627025.25,10.39,63.71,Rainy,0CDAC243,18.35,23.68,Fe-600,8481.27,1069.83,5.1,,11073.57,19846.92
30-11-2002,11:50 AM,,590620.5,9.01,60.23,Winter,99C16FC0,15.41,8.96,Fe-600,8592.04,833.84,2.73,4.63,11236.45,20477.64
29-11-2002,11:42 AM,Bengaluru,615610.81,10.56,62.76,Winter,59FBAA79,17.26,17.33,Fe-600,8977.42,1001.59,3.19,4.69,11057.7,19681.95
28-11-2002,2:44 PM,Kolkata,579648.38,9.84,63.21,Winter,59FBAA79,16.98,19.86,Fe-500D,8449.61,1036.61,3.96,4.37,10600.34,17934.9
27-11-2002,9:59 AM,Pune,534245.44,9,62.1,Winter,526249C0,19.12,18.75,Fe-550D,7592.89,1081.48,5.92,4.95,9902.69,18889.98
26-11-2002,9:30 AM,Pune,528611.13,8.97,62.93,Winter,C9D3791C,17.72,19.31,Fe-500,8362.96,,6.42,5.25,8924.07,20558.03
25-11-2002,5:09 PM,Pune,418525.25,5.9,57.86,Winter,C1D315F8,14.96,12.7,Fe-550D,7454.77,950.28,6.08,2.63,10214.86,22924.01
24-11-2002,5:09 PM,Pune,418495.47,5.9,57.71,Winter,5F95AC44,14.09,14.2,Fe-550D,7133.66,1068.9,5.45,3.06,9053.18,22391.8
23-11-2002,5:09 PM,Pune,419105.53,5.93,59.78,Winter,B7F846A1,13.37,20.44,Fe-550D,7662.54,1300.25,6.82,3.95,8749.74,21962.56
22-11-2002,4:44 PM,Pune,421555.97,6,55.39,Winter,26D851A4,11.85,8.12,Fe-550D,8164.37,910.72,3.52,4.05,9232.38,21733.9
21-11-2002,3:12 PM,Kolkata,438061.91,6.22,60.88,Winter,E29DA4F9,13.43,12.33,Fe-600,9308.88,1063.37,2.59,3.21,9881.5,21994.86
20-11-2002,2:22 PM,Pune,443082.81,6.35,60.43,Winter,26D851A4,14.69,13.32,Fe-600,9506.6,1102.59,2.69,3.32,9902.27,21471.7
19-11-2002,4:42 PM,Pune,479835.88,7.06,58.17,Winter,9552E58A,16.12,19.07,Fe-550D,9985.21,1101.3,4.9,2.61,10088.7,19284.19
18-11-2002,10:19 AM,Hyderabad,497102.72,8.16,58.69,Winter,37DC4EE0,16.1,21.41,Fe-600,9361.71,1011.33,8.06,2.2,11436.54,18321.78
17-11-2002,11:08 AM,Pune,541500.19,9,57.12,Winter,37DC4EE0,16.72,18.57,Fe-550D,9720.06,943.84,7.98,3.18,11112.01,19731.72
16-11-2002,9:55 AM,Hyderabad,558969.88,10.22,61.13,Sunny,A7658687,21.02,19.85,Fe-415,9107.63,1052.02,9.23,3.78,10506.82,19372.29
15-11-2002,3:57 PM,Kolkata,492049.13,7.37,69.12,Winter,33DE7E4D,24.81,16.05,Fe-550D,10192.79,1438.45,1.94,5.3,8842.57,22907.1
14-11-2002,3:38 PM,Kolkata,482349.25,6.87,69.74,Winter,60C1B95B,22.73,16.12,Fe-550D,10700.23,1445.52,1.84,5.26,10467.03,22674.18
13-11-2002,4:32 PM,Kolkata,464083.84,6.55,69.77,Winter,359A6365,18.78,22.86,Fe-550D,11366.84,1468.55,2.98,5.51,9586.53,22901.49
12-11-2002,4:32 PM,Kolkata,447681.88,6.55,69.31,Winter,75417A8D,16.72,20.34,Fe-550D,9133.08,1439.83,2.65,6.22,10216.04,21935.48
11-11-2002,2:44 PM,Kolkata,461781.38,6.88,67.9,Winter,A94E952D,19.34,11.53,Fe-550D,8208.54,1333.9,,6.36,11254.08,23219.82
10-11-2002,2:44 PM,Kolkata,462863,6.86,68.78,Winter,33DE7E4D,18.34,12.6,Fe-550D,9106.95,1293.19,2.02,6.1,12261.91,22901.77
09-11-2002,2:44 PM,Kolkata,441821.97,6.68,66.94,Winter,A94E952D,16.15,14.33,Fe-550,8501.52,1316.14,4.2,5.8,10622.75,21998.92
08-11-2002,9:59 AM,Kolkata,453657.13,7.52,62.31,Winter,60C1B95B,14.93,15.47,Fe-500,8654.75,1304.9,6.21,6.22,9495.93,20242.85
07-11-2002,2:23 PM,Pune,476179.03,8.11,59.26,Winter,41439784,13.22,13.36,Fe-550D,8065.94,,7.68,5.52,10508.06,18826.2
06-11-2002,2:23 PM,Hyderabad,521089.44,9.42,59.1,Winter,41439784,17.99,17.55,Fe-550D,8620.42,970.13,9.77,3.78,11736.74,18632.53
05-11-2002,9:50 AM,Delhi,567526.19,7.32,67.3,Rainy,4D2AE84F,14.74,15.55,Fe-600,6694.16,1049.77,7.46,5.05,10031.09,22395.02
04-11-2002,9:50 AM,Pune,540707,7.03,66.61,Rainy,4D2AE84F,11.98,11.6,Fe-600,5204.7,855.38,5.41,5.93,9058.65,21445.01
03-11-2002,9:37 AM,Pune,487420.88,6.65,64.81,Rainy,4D2AE84F,12.21,10.52,Fe-600,4249.13,896.72,7.63,6.48,8679.17,22088.78
02-11-2002,9:37 AM,Pune,492639.31,6.58,65.33,Rainy,4D2AE84F,12.49,12.68,Fe-600,4223.32,1066.61,5.33,6.55,7790.64,21499.6
01-11-2002,3:13 PM,Pune,453391.28,6.31,64,Rainy,4D2AE84F,10.98,16.66,Fe-550D,4556.97,1053.59,9.35,6.17,9094.56,20140.88
31-10-2002,12:37 PM,Pune,478190.97,7.04,64.86,Rainy,4D2AE84F,11.52,13.21,Fe-600,4927.88,812.56,6.59,6.23,10025.89,19745.28
30-10-2002,9:24 AM,Pune,498168.81,7.45,65.68,Rainy,4D2AE84F,14.1,19.09,Fe-600D,5395.74,1103.57,7.12,6.37,8736.89,20968.66
29-10-2002,12:37 PM,Pune,511728.13,7.59,62.27,Winter,D335CD9E,14.17,17.55,Fe-500,5665.54,,8.22,5.96,7816.09,20767.16
28-10-2002,10:37 AM,Pune,528684.38,8.96,61.42,Winter,344E61D9,15.74,18.34,Fe-550D,8100.15,1034.51,8.59,,10413.14,19650.01
27-10-2002,9:37 AM,Bengaluru,585578.19,10.3,63.82,Rainy,D335CD9E,19.46,22.64,Fe-550D,8927.69,1146.65,7.91,4.02,10058.38,20598.51
26-10-2002,9:50 AM,Delhi,669675.56,11.37,65.25,Rainy,4D2AE84F,12.95,18.87,Fe-600,9311.22,855.67,9.36,3.78,10856.87,21900.47
25-10-2002,9:50 AM,Delhi,668089.06,10.89,67.53,Rainy,4D2AE84F,13.77,21.78,Fe-600,8703.87,1038.84,8.04,4.19,9380.46,21711.34
24-10-2002,9:50 AM,Delhi,685469.63,11.51,68.39,Rainy,4D2AE84F,13.86,18.75,Fe-600,7455.57,838.06,5.04,4.16,9641.27,21177.34
23-10-2002,9:50 AM,Delhi,682990.63,11.69,68.06,Rainy,28EAC590,15.33,19.03,Fe-600,8218.63,861.89,6.52,3.99,9250.95,20668.96
22-10-2002,9:50 AM,Bengaluru,665457,11.45,67.63,Rainy,28EAC590,15.3,21.6,Fe-600,8112.9,959.4,7.44,5.31,10466.37,20118.57
21-10-2002,10:19 AM,Bengaluru,640078.63,9.86,65.03,Rainy,4D2AE84F,16.23,14.95,Fe-600,7212.9,810.33,5.93,5.17,8329.65,22238.87
20-10-2002,1:16 PM,Bengaluru,567796.44,8.37,62.33,Winter,51D64BD7,17.32,10.44,Fe-600,6805.11,713.63,9.96,4.45,9801.61,22453.76
19-10-2002,4:03 PM,,507010.06,7.76,62.29,Winter,84366AD4,18.05,17.72,Fe-550,8227.88,1079.68,9.66,3.94,9650.24,20756.06
18-10-2002,11:23 AM,Pune,509944.78,8.37,61.4,Winter,6E68C1B6,20.08,11.76,Fe-550D,7977.29,,7.96,3.41,10444.88,21033.66
17-10-2002,1:16 PM,Bengaluru,550460.13,9.24,60.77,Winter,9369C396,21.1,15,Fe-550D,7669.63,948.96,8.7,,9993.28,20250.19
16-10-2002,2:44 PM,Kolkata,421354.81,6.01,65.95,Winter,60C1B95B,22.09,13.95,Fe-550,11078.92,1211.42,4.02,4.74,13806.95,23099.13
15-10-2002,2:44 PM,Kolkata,422964.66,6.03,64.81,Winter,9552E58A,21.95,15.76,Fe-550,11487.53,1268.78,4.08,4.48,13262.28,23365.23
14-10-2002,2:44 PM,Kolkata,423283.5,6.04,64.01,Winter,9552E58A,17.95,17.03,Fe-550D,11493.74,1295.07,3.94,4.45,11610.14,23089.87
